10-13 17:17:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Starting the loops on the files... | <module> (l. 356)
10-14 01:29:31 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 12 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 12 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 12 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 18 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:34 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 18 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 18 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 17 of 18 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 19 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:44 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 19 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 11 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:29:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 508)
10-14 01:29:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp245 | <module> (l. 376)
10-14 01:29:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-14 01:29:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-14 01:29:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-14 01:29:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:29:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:30:40 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:44 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:44 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 15 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 15 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:30:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-14 01:30:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-14 01:30:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:30:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:31:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 5 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:31:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 5 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:31:23 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:31:24 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 4 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:31:36 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-14 01:31:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:31:37 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:31:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 4 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:31:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-14 01:31:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-14 01:31:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:31:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:32:37 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 16 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 15 of 16 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 33 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 33 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 33 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 16 of 33 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 6 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 6 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 6 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:32:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-14 01:32:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:32:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:33:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 15 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:51 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:51 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:33:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 18 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 18 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 16 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 16 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r2i1p1f1 | <module> (l. 380)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | No variable in SImon domain | <module> (l. 505)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | No variable in Amon domain | <module> (l. 505)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | No variable in Omon domain | <module> (l. 505)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp126 | <module> (l. 376)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:34:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:34:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 14 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:56 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 14 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:57 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 14 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:58 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 14 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:34:59 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 11 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 11 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 11 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 11 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 14 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-14 01:35:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-14 01:35:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:35:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:35:37 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 8 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 8 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:39 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:40 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 13 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:52 | oet          | WARNING  | build_cluster_mask took 11 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-14 01:35:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 4 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 7 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:54 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 7 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:35:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-14 01:35:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-14 01:35:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:35:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:36:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 12 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:36:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 12 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:36:54 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:36:55 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:36:56 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:37:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 26 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:37:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 26 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:37:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 26 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:37:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 26 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:37:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 26 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:37:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 6 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:37:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-14 01:37:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gn | <module> (l. 394)
10-14 01:37:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20191108 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-14 01:38:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 16 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:04 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 16 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 16 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:05 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 16 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:06 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 16 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:07 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 15 of 16 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:08 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:09 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:10 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:10 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:17 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 28 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:18 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 7 of 28 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:19 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 28 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 28 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 19 of 28 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 16 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 508)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MODEL GROUP: NIMS-KMA | <module> (l. 365)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | MODEL: KACE-1-0-G | <module> (l. 368)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | In MODEL DIR: ['ssp370', 'ssp585', 'ssp245', 'ssp126'] | <module> (l. 371)
10-14 01:38:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp585 | <module> (l. 376)
